ixdat version = 0.2.0
name = RuG-450Red CV-46cyc.txt AND timescan-RuG-450Red CV-46cyc.txt
technique = EC-MS
tstamp = 1583411924.38
backend_name = BackendBase(none, address=none)
id = 3
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M28' and 'M4' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M28,	M4,	M44,	M32,	M18
1254,	0.736050001132488,	0.011251879881768253,	0.0,	9.577492960185507e-13,	3.198472188800251e-11,	1.6491621286407037e-13,	4.395725652759072e-13,	7.453700595411642e-12
1256,	0.746050001132488,	0.011410879933862701,	0.0,	9.514346605000356e-13,	3.1779679615650724e-11,	1.5536485427184766e-13,	4.453502909470611e-13,	7.466256308636795e-12
1258,	0.756050001132488,	0.01159902002083778,	0.0,	9.531988755624517e-13,	3.1770695376518635e-11,	1.5945715404158948e-13,	4.478403989474225e-13,	7.445887972713254e-12
1260,	0.766050001132488,	0.011637580128650633,	0.0,	9.493333722264441e-13,	3.194316765106428e-11,	1.5653463508317845e-13,	4.307298818722866e-13,	7.43882544090981e-12
1262,	0.776050001132488,	0.011804719878144293,	0.0,	9.603e-13,	3.194478636259578e-11,	1.5969466068521503e-13,	4.367874744157182e-13,	7.484334956007142e-12
1264,	0.786050001132488,	0.011927594947792304,	0.0,	9.9357e-13,	3.193346408421591e-11,	1.568e-13,	4.300126193284745e-13,	7.449349130721409e-12
1266,	0.7961000010728834,	0.012071790039589395,	0.0,	9.481697026966532e-13,	3.190098053624738e-11,	1.5430631334498266e-13,	4.476270859369376e-13,	7.522607754946433e-12
1268,	0.8061000010728834,	0.012234940108790372,	0.0,	9.623897625346519e-13,	3.191633862791322e-11,	1.5381483004914576e-13,	4.445785165206373e-13,	7.433245298567864e-12
1270,	0.8161000010728833,	0.012580819963736544,	0.0,	9.604943147558067e-13,	3.183765096834629e-11,	1.5845361110588607e-13,	4.4708858076982403e-13,	7.447215377999278e-12
1272,	0.8261000010728833,	0.012939059983477596,	0.0,	9.588071519543154e-13,	3.1862448890039836e-11,	1.6049617277556453e-13,	4.388923068308107e-13,	7.4280491051421e-12
1274,	0.8361000010728833,	0.01337828008239744,	0.0,	9.314869254238807e-13,	3.1873e-11,	1.6238136665827787e-13,	4.277806840041489e-13,	7.52786323967082e-12
1276,	0.8461000010728833,	0.013777980217580744,	0.0,	9.662855027222984e-13,	3.1695e-11,	1.585163905752707e-13,	4.445605524727817e-13,	7.499819131281648e-12
1278,	0.8561000010728833,	0.014413619917602559,	0.0,	9.389473027003846e-13,	3.184385993636528e-11,	1.5804e-13,	4.26895680901401e-13,	7.44366035914681e-12
1280,	0.8661000010728833,	0.01503414988466504,	0.0,	9.56184330211593e-13,	3.1890953400045786e-11,	1.6618058238484786e-13,	4.3576104876632267e-13,	7.4589e-12
1282,	0.8761000010728833,	0.015588640065875037,	0.0,	9.450169760136077e-13,	3.172862528981119e-11,	1.5996839686185695e-13,	4.625615412759218e-13,	7.440143901154227e-12
1284,	0.8861000010728833,	0.016077700138401953,	0.0,	9.35729157853709e-13,	3.182109967909297e-11,	1.6155379399131846e-13,	4.3788255557784245e-13,	7.384772547350825e-12
1286,	0.8961000010728833,	0.016651500000000003,	0.0,	9.537131959871376e-13,	3.1880136113504184e-11,	1.6336070926945158e-13,	4.309018379393109e-13,	7.42020828826736e-12
1288,	0.9061000010728834,	0.017192559937343616,	0.0,	9.9269918570118e-13,	3.169942871271971e-11,	1.6307677516805088e-13,	4.2942550228414157e-13,	7.466499518941961e-12
1290,	0.9161000010728834,	0.017567020098919844,	0.0,	9.47037928836534e-13,	3.1700792897055625e-11,	1.5826357979085473e-13,	4.2735198227614464e-13,	7.504911244467174e-12
1292,	0.9261000010728834,	0.01786622014505383,	0.0,	9.619591128759208e-13,	3.1870366887184275e-11,	1.5757754298588486e-13,	4.3796849140282305e-13,	7.40879881392628e-12
1294,	0.9361000010728834,	0.018274789947321426,	0.0,	9.546638079399505e-13,	3.171027215059214e-11,	1.692166883022527e-13,	4.3150794369841316e-13,	7.46179427273394e-12
1296,	0.9461000010728833,	0.018589649930799024,	0.0,	9.795595147985179e-13,	3.188419921759784e-11,	1.6391477178430928e-13,	4.328671816515479e-13,	7.467311759735252e-12
1298,	0.9561000010728833,	0.018888590039589395,	0.0,	9.738346853089775e-13,	3.196726127333173e-11,	1.6366e-13,	4.4185585598468775e-13,	7.579000003675321e-12
1300,	0.9661000010728833,	0.01902560009226797,	0.0,	9.686752706456604e-13,	3.175826250741773e-11,	1.7088827697689106e-13,	4.293720837828566e-13,	7.476213824572686e-12
1302,	0.9761000010728833,	0.019290759937343614,	0.0,	9.464320034203448e-13,	3.1695e-11,	1.6607535230687923e-13,	4.428783116698359e-13,	7.423589305038833e-12
1304,	0.9861000010728833,	0.019572749930799025,	0.0,	9.69847146776003e-13,	3.1695e-11,	1.6144001917533113e-13,	4.38e-13,	7.54e-12
1306,	0.9961000010728833,	0.020000070032937516,	0.0,	9.67041767095185e-13,	3.1695e-11,	1.6807e-13,	4.464630072031084e-13,	7.521022491614792e-12
1308,	1.0061500010132787,	0.02051198009646413,	0.0,	9.547185115568131e-13,	3.198440037243344e-11,	1.7764561725965078e-13,	4.452223510758609e-13,	7.482100589813712e-12
1310,	1.0161500010132787,	0.02131883000628233,	0.0,	9.520935543875854e-13,	3.176817196350551e-11,	1.7130609283634453e-13,	4.3155798700352344e-13,	7.455187764192219e-12
1312,	1.0261500010132787,	0.022314015046712148,	0.0,	9.657427032154064e-13,	3.195227614092937e-11,	1.8290274201133123e-13,	4.3859075023324583e-13,	7.474369426083653e-12
1314,	1.0361500010132787,	0.023479590158679446,	0.0,	9.869321412803006e-13,	3.190177576960987e-11,	1.7968669736594028e-13,	4.375063846772519e-13,	7.47000991620745e-12
1316,	1.0461500010132787,	0.02479348521471376,	0.0,	9.683420390904507e-13,	3.1930344030117205e-11,	1.8087e-13,	4.3968766796518673e-13,	7.451073473234909e-12
1318,	1.0561500010132787,	0.026392120077819808,	0.0,	9.683868048204514e-13,	3.177549300571082e-11,	1.8409701354423107e-13,	4.4182182666155425e-13,	7.513526852193607e-12
1320,	1.0661500010132787,	0.028129810319588108,	0.0,	9.701135114403305e-13,	3.179892111213104e-11,	1.8563658754805993e-13,	4.4614469432573153e-13,	7.429475145778627e-12
1322,	1.0761500010132787,	0.03049766028007024,	0.0,	9.544121279729437e-13,	3.176897635282566e-11,	1.8723272147065242e-13,	4.4719071023347155e-13,	7.498335514401047e-12
1324,	1.0861500010132787,	0.033276290373494534,	0.0,	9.658307486508423e-13,	3.184207690904166e-11,	1.9798832353168004e-13,	4.3245804695670654e-13,	7.469e-12
1326,	1.0961500010132788,	0.03676456028007024,	0.0,	9.597961253081022e-13,	3.1740470377007266e-11,	1.9291404191858178e-13,	4.373929138856953e-13,	7.42311845763308e-12
1328,	1.1061500010132788,	0.04089028534238688,	0.0,	9.78290831394321e-13,	3.2012266263722e-11,	2.058728398852205e-13,	4.2723201128890877e-13,	7.501609463619298e-12
1330,	1.1161500010132788,	0.04570562549802649,	0.0,	9.603048456566398e-13,	3.17238996136978e-11,	2.088843954720688e-13,	4.4804857955290724e-13,	7.541656045279313e-12
1332,	1.1261500010132786,	0.05161460077819805,	0.0,	9.440026616803435e-13,	3.187960348883522e-11,	2.15239893026755e-13,	4.271303883882511e-13,	7.463208941808492e-12
1334,	1.1361500010132786,	0.05991065099605298,	0.0,	9.722497677276216e-13,	3.1703591719679926e-11,	2.2844059490611857e-13,	4.4217154391087376e-13,	7.426032556247037e-12
1336,	1.1461500010132786,	0.07291443668092806,	0.0,	9.74789690843638e-13,	3.1806747306901237e-11,	2.2888982751378093e-13,	4.546057046936947e-13,	7.473085025830994e-12
1338,	1.1561500010132786,	0.09558740814389988,	0.0,	9.8823e-13,	3.194775445241916e-11,	2.4550115127468095e-13,	4.746011568001599e-13,	7.46227662887004e-12
1340,	1.1661500010132786,	0.13758790588309625,	0.0,	9.9079308345074e-13,	3.1804604508462686e-11,	2.5915883555794654e-13,	5.523288823528858e-13,	7.493904546694305e-12
1342,	1.1761500010132786,	0.21691191151692593,	0.0,	9.933136271593712e-13,	3.1682124398848564e-11,	2.654020967536967e-13,	7.836071314772578e-13,	7.48639636777794e-12
1344,	1.1861500010132786,	0.375018571478469,	0.0,	9.798347034674623e-13,	3.0815227722204246e-11,	2.8555449743053413e-13,	1.920238339872994e-12,	7.542565090062977e-12
1346,	1.1961500010132786,	0.6466760345528044,	0.0,	1.025736626549448e-12,	2.9270730263223315e-11,	3.0147709402932475e-13,	5.404353761616842e-12,	7.567884649118445e-12
1348,	1.189799999046326,	0.40704397597694963,	0.0,	1.0320655383063439e-12,	2.7104359264865224e-11,	3.2795805973334615e-13,	1.0623781644685476e-11,	7.740041750774802e-12
1350,	1.179799999046326,	0.21086518681640937,	0.0,	1.0898046594861779e-12,	2.7160926238613487e-11,	3.616513599835931e-13,	1.2107198028162558e-11,	7.804118933305989e-12
1352,	1.169799999046326,	0.11019359364185485,	0.0,	1.056530630706743e-12,	2.8671769783554557e-11,	3.493382089105558e-13,	9.862677544832367e-12,	7.871811608051246e-12
1354,	1.159799999046326,	0.06277981695310665,	0.0,	1.0360362922475865e-12,	2.962e-11,	3.5874850106183273e-13,	7.62722128476115e-12,	7.79246853958501e-12
1356,	1.149799999046326,	0.03959849847650564,	0.0,	1.0317383931531578e-12,	2.9957e-11,	3.650860745098586e-13,	5.980401815040254e-12,	7.721893862588118e-12
1358,	1.139799999046326,	0.027457879179744918,	0.0,	1.0240748495848578e-12,	3.031573547718957e-11,	3.6748478921096105e-13,	5.05056131118286e-12,	7.741889681539162e-12
1360,	1.1297999990463259,	0.020724059443340433,	0.0,	1.0113217936226083e-12,	3.0552401369002386e-11,	3.40737922400626e-13,	4.064241565906987e-12,	7.6322e-12
1362,	1.119799999046326,	0.016533819677753525,	0.0,	1.0187676026163973e-12,	3.072877219479599e-11,	3.6564263273144004e-13,	3.3480641959932508e-12,	7.694253847239047e-12
1364,	1.109799999046326,	0.013486379794864703,	0.0,	1.0159435464154446e-12,	3.0989e-11,	3.4191119266432543e-13,	2.855873535065873e-12,	7.55502985431072e-12
1366,	1.099799999046326,	0.010943779794864703,	0.0,	9.94639922196536e-13,	3.1162394479786615e-11,	3.262988837424853e-13,	2.551061435134154e-12,	7.661972486941056e-12
1368,	1.089799999046326,	0.008803177739255966,	0.0,	1.010462856425948e-12,	3.1170920375831025e-11,	3.24617369786995e-13,	2.249024841480575e-12,	7.555838533489594e-12
1370,	1.079799999046326,	0.006540335745111526,	0.0,	9.820640536462633e-13,	3.122390668357453e-11,	3.16408210864426e-13,	1.974013980341242e-12,	7.617806016697641e-12
1372,	1.069799999046326,	0.0038762917421837468,	0.0,	1.0141129858478894e-12,	3.134e-11,	3.048561226540942e-13,	1.7346302687903358e-12,	7.558366787133637e-12
1374,	1.059799999046326,	0.0005665042191388085,	0.0,	9.8469e-13,	3.134e-11,	3.0616177015237203e-13,	1.6103426205329564e-12,	7.5502e-12
1376,	1.049799999046326,	-0.0037853085507849335,	0.0,	9.921018283367317e-13,	3.1260374747003547e-11,	2.946742371169314e-13,	1.4587660644285102e-12,	7.538874075763505e-12
1378,	1.039799999046326,	-0.009603704624055713,	0.0,	9.596702547222271e-13,	3.1397974337324606e-11,	2.9266871813591505e-13,	1.3409615320154477e-12,	7.6322e-12
1380,	1.029799999046326,	-0.016606660662135918,	0.0,	9.648875362794083e-13,	3.140916884016493e-11,	2.924731825951977e-13,	1.2277764895464467e-12,	7.5502e-12
1382,	1.019799999046326,	-0.023722660623988957,	0.0,	9.894419102359761e-13,	3.1571356242262914e-11,	2.857183313285351e-13,	1.1108948078461052e-12,	7.525403781619391e-12
1384,	1.009799999046326,	-0.029595520556564198,	0.0,	9.843924888164545e-13,	3.1572354699406084e-11,	2.8634712436621556e-13,	1.0502177829204721e-12,	7.534402141967251e-12
1386,	0.9997999990463259,	-0.033822620351524266,	0.0,	9.768893678296478e-13,	3.173799902317822e-11,	2.8611327208213266e-13,	9.60111570014164e-13,	7.5502e-12
1388,	0.9897999990463259,	-0.03630474002927779,	0.0,	9.698279703053639e-13,	3.1637685390677314e-11,	2.887054249964261e-13,	9.025549296923789e-13,	7.576538960913458e-12
1390,	0.9797499991059305,	-0.03702054994510414,	0.0,	9.7589e-13,	3.1765919102267e-11,	2.7471516777709227e-13,	8.798648928903294e-13,	7.517848139864718e-12
1392,	0.9697499991059305,	-0.036452200000000004,	0.0,	9.79002267007333e-13,	3.176652101034063e-11,	2.8236712532385393e-13,	7.877400848321096e-13,	7.485273038869638e-12
1394,	0.9597499991059305,	-0.03497767489011887,	0.0,	9.910152913556133e-13,	3.1695e-11,	2.615108733596859e-13,	7.694730089883807e-13,	7.52825242986732e-12
1396,	0.9497499991059305,	-0.032903999725341866,	0.0,	9.72589890659169e-13,	3.161072174136759e-11,	2.64015874818531e-13,	7.496316728228311e-13,	7.497298689747689e-12
1398,	0.9397499991059305,	-0.03041569972534186,	0.0,	9.81283104532354e-13,	3.1695e-11,	2.6161946427614256e-13,	7.119432865939155e-13,	7.535151682403182e-12
1400,	0.9297499991059306,	-0.02759709986267093,	0.0,	9.576061802583595e-13,	3.184232519863906e-11,	2.5626061239412453e-13,	6.866731487383479e-13,	7.45675344887832e-12
1402,	0.9197499991059306,	-0.024809274780327132,	0.0,	9.728100690290967e-13,	3.166988477671315e-11,	2.578211490507693e-13,	6.511246662809287e-13,	7.545557728439845e-12
1404,	0.9097499991059306,	-0.022205799697804524,	0.0,	9.654928127804792e-13,	3.167565630453557e-11,	2.6150306297189503e-13,	6.297416565816553e-13,	7.509479947156118e-12
1406,	0.8997499991059306,	-0.01983264978023773,	0.0,	9.776698001297208e-13,	3.1695e-11,	2.474827962894612e-13,	6.233232539361167e-13,	7.475173048544941e-12
1408,	0.8897499991059306,	-0.017689949917566797,	0.0,	9.700651050951441e-13,	3.167870387670935e-11,	2.4053232913199664e-13,	6.013219803834743e-13,	7.472924256614323e-12
1410,	0.8797499991059305,	-0.015908149917566797,	0.0,	9.781795262006516e-13,	3.166531065307885e-11,	2.4356e-13,	5.922209760796083e-13,	7.422036391024363e-12
1412,	0.8697499991059305,	-0.014579474780327135,	0.0,	9.652512205280613e-13,	3.178727714939155e-11,	2.3527192340180655e-13,	5.748807754274522e-13,	7.454774353902915e-12
1414,	0.8597499991059305,	-0.013473574890118864,	0.0,	9.664632145504e-13,	3.1695e-11,	2.336179489699564e-13,	5.578343882423424e-13,	7.469e-12
1416,	0.8497499991059305,	-0.012521750111758682,	0.0,	9.60759874112672e-13,	3.1695e-11,	2.3530972734635716e-13,	5.464765096653275e-13,	7.532091148582695e-12
1418,	0.8397499991059305,	-0.011777599991774561,	0.0,	9.679129106326124e-13,	3.1727152437436534e-11,	2.3204077664507087e-13,	5.397603285060899e-13,	7.440574861375796e-12
1420,	0.8297499991059305,	-0.01118627482145433,	0.0,	9.592654641027184e-13,	3.1943923023241815e-11,	2.242274547851129e-13,	5.252990029141619e-13,	7.4589e-12
1422,	0.8197499991059305,	-0.010611024972552067,	0.0,	9.731700092844363e-13,	3.202689125126472e-11,	2.2498933941154127e-13,	5.282880747768645e-13,	7.548288737036568e-12
1424,	0.8097499991059306,	-0.009996607560430155,	0.0,	9.610957905666982e-13,	3.165943993917698e-11,	2.10261224169626e-13,	5.211682044762018e-13,	7.425316640734464e-12
1426,	0.7997499991059306,	-0.009584184980777505,	0.0,	9.867862649352556e-13,	3.1695e-11,	2.2169662766069508e-13,	5.129017156545554e-13,	7.524509865168878e-12
1428,	0.7897499991059306,	-0.009342262373659045,	0.0,	9.749663140301908e-13,	3.2076126216579595e-11,	2.1335233444961627e-13,	5.181111281186722e-13,	7.458249114459057e-12
1430,	0.7796999991655352,	-0.009176067994876386,	0.0,	9.674699583471521e-13,	3.170612729829956e-11,	2.1481557024292962e-13,	4.914756413484878e-13,	7.440211915419177e-12
1432,	0.7696999991655352,	-0.008979152079474431,	0.0,	9.611250235773361e-13,	3.208233129243303e-11,	2.2073896309097643e-13,	4.801549667942229e-13,	7.469e-12
1434,	0.7596999991655352,	-0.008875625005131959,	0.0,	9.952240523660342e-13,	3.209541123139676e-11,	2.1485e-13,	4.764400889696367e-13,	7.469359469991234e-12
1436,	0.7496999991655352,	-0.008891910956415902,	0.0,	9.535509895539735e-13,	3.1695892881332474e-11,	2.0470080027254655e-13,	5.003872383087795e-13,	7.469162160062624e-12
1438,	0.7396999991655352,	-0.008855656992314578,	0.0,	9.612197151109423e-13,	3.1928382628454486e-11,	2.02209831997186e-13,	4.558093074104449e-13,	7.54456835108384e-12
1440,	0.7296999991655352,	-0.00875366903332018,	0.0,	9.841349169908281e-13,	3.1653328394102646e-11,	1.9854541272280618e-13,	4.838265425918123e-13,	7.464898505816096e-12
1442,	0.7196999991655352,	-0.00868915505895494,	0.0,	9.72189079857312e-13,	3.1814273559001183e-11,	2.0004372679241535e-13,	4.812965547660297e-13,	7.519365840714433e-12
1444,	0.7096999991655352,	-0.0087465989794972,	0.0,	9.560464158649773e-13,	3.167589387796502e-11,	2.0819937052010567e-13,	4.715210112503012e-13,	7.446466067501807e-12
1446,	0.6996999991655352,	-0.008770566071780665,	0.0,	9.684328853855591e-13,	3.198145943769005e-11,	1.8906909867499866e-13,	4.578485556962838e-13,	7.509480191613153e-12
1448,	0.6896999991655351,	-0.008784698076904279,	0.0,	9.687575857789657e-13,	3.17278263964652e-11,	1.891750192286712e-13,	4.665867331715034e-13,	7.413049019474143e-12
1450,	0.6796999991655353,	-0.008869481030766718,	0.0,	9.659062321377075e-13,	3.188215563687712e-11,	1.9753760026252722e-13,	4.623496434999652e-13,	7.46095493183242e-12
1452,	0.6696999991655352,	-0.009024928933351294,	0.0,	9.706063918735626e-13,	3.1873e-11,	1.9271548187902605e-13,	4.607337893917846e-13,	7.469e-12
1454,	0.6596999991655352,	-0.009191118951292288,	0.0,	9.576413228720602e-13,	3.1840219435893946e-11,	1.9832242427282925e-13,	4.681783253888337e-13,	7.487559323994874e-12
1456,	0.6496999991655352,	-0.009237201130735605,	0.0,	9.721886199312189e-13,	3.188609612301348e-11,	1.8503960927994732e-13,	4.443412886630661e-13,	7.448957965065357e-12
1458,	0.6396999991655352,	-0.009404934084598044,	0.0,	9.79999339143031e-13,	3.1903014565523793e-11,	1.9640150510412527e-13,	4.6411e-13,	7.502936025395514e-12
1460,	0.6296999991655352,	-0.00969124494104506,	0.0,	9.6201e-13,	3.1755580560892197e-11,	1.8713124174783002e-13,	4.5560627475651e-13,	7.469e-12
1462,	0.6196999991655352,	-0.010008890012767313,	0.0,	9.542857905669003e-13,	3.189561043953667e-11,	1.9156928988879444e-13,	4.6411e-13,	7.440106900972108e-12
1464,	0.6096999991655352,	-0.010225790120413273,	0.0,	9.680551358939818e-13,	3.2017513196436094e-11,	1.8739026098150622e-13,	4.515814571015617e-13,	7.525756262393019e-12
1466,	0.5996999991655352,	-0.010519750015437599,	0.0,	9.495137110275652e-13,	3.1797452477966567e-11,	1.848640041917764e-13,	4.655064690107107e-13,	7.498632449847962e-12
1468,	0.5896999991655352,	-0.010905259900031114,	0.0,	9.858548020095677e-13,	3.177846987095073e-11,	1.8472430073564867e-13,	4.486251642692482e-13,	7.507386521248304e-12
1470,	0.5796999991655352,	-0.011343390084531287,	0.0,	9.507956449342965e-13,	3.1695e-11,	1.7841570660572314e-13,	4.406477207084589e-13,	7.491327341484434e-12
1472,	0.5696499992251397,	-0.011729655140482154,	0.0,	9.511402470631937e-13,	3.183938457969011e-11,	1.7729617349680023e-13,	4.5061610847212805e-13,	7.501856747301275e-12
1474,	0.5596499992251398,	-0.012073260119018527,	0.0,	9.731307110517129e-13,	3.194383232166101e-11,	1.7315e-13,	4.567963683064097e-13,	7.507161126624255e-12
1476,	0.5496499992251398,	-0.012598409921429176,	0.0,	1.0223562867943802e-12,	3.1898405398664954e-11,	1.778646527298806e-13,	4.648363935743931e-13,	7.4514519459155e-12
1478,	0.5396499992251398,	-0.012982580023865695,	0.0,	9.926488587836853e-13,	3.1873e-11,	1.791313791251452e-13,	4.5271806672661495e-13,	7.444021882260153e-12
1480,	0.5296499992251398,	-0.01328546506191133,	0.0,	9.782114766340373e-13,	3.188576920703951e-11,	1.7274139981340335e-13,	4.5529e-13,	7.543963314385247e-12
1482,	0.5196499992251398,	-0.013568155109487745,	0.0,	9.63283846933382e-13,	3.201946151820446e-11,	1.7139153800213684e-13,	4.455080788845772e-13,	7.53686154030638e-12
1484,	0.5096499992251398,	-0.013974709921429176,	0.0,	9.608700001340224e-13,	3.1754333347284194e-11,	1.7315e-13,	4.5466666470727655e-13,	7.43543332781569e-12
1486,	0.4996499992251398,	-0.014385580028514856,	0.0,	9.669096936391612e-13,	3.191623074029209e-11,	1.7596425982077692e-13,	4.549690700640297e-13,	7.469e-12
1488,	0.4896499992251398,	-0.014693070138080086,	0.0,	9.550379663195555e-13,	3.1861334942465894e-11,	1.7519127095161192e-13,	4.517776608474785e-13,	7.439146707080546e-12
1490,	0.4796499992251398,	-0.01508031005005597,	0.0,	9.495258961587525e-13,	3.196546503313671e-11,	1.7496747545272333e-13,	4.469499426823202e-13,	7.469e-12
1492,	0.4696499992251398,	-0.015601639911975882,	0.0,	9.578476570113911e-13,	3.1891797814615845e-11,	1.7154268124464514e-13,	4.422279068950457e-13,	7.52500399058736e-12
1494,	0.4596499992251398,	-0.01620025003331899,	0.0,	9.461329952426398e-13,	3.171982000275496e-11,	1.6479912500839857e-13,	4.529609753161517e-13,	7.49184202923627e-12
1496,	0.4503500007748602,	-0.0033463147191131783,	0.0,	9.576499422810688e-13,	3.2101145942510553e-11,	1.7837473309109e-13,	4.4750597627476356e-13,	7.4956946697926e-12
1498,	0.4603500007748602,	0.0009237805832801859,	0.0,	9.724079534877516e-13,	3.1918e-11,	1.662927365825855e-13,	4.2372200535774923e-13,	7.533138348532623e-12
1500,	0.47035000077486017,	0.0029655932308928416,	0.0,	9.566740593912272e-13,	3.1873e-11,	1.7543357213076542e-13,	4.369380590504968e-13,	7.430924661856475e-12
1502,	0.4803500007748602,	0.004381329519038315,	0.0,	9.68342582358213e-13,	3.211205734502566e-11,	1.7280971210901639e-13,	4.58696023725955e-13,	7.459576556633648e-12
1504,	0.4903500007748602,	0.005402920454771411,	0.0,	9.552462914104728e-13,	3.1873e-11,	1.7552980554765328e-13,	4.38e-13,	7.511791848190785e-12
1506,	0.5003500007748602,	0.006134832538084379,	0.0,	9.719975294878352e-13,	3.187054237560325e-11,	1.5814355158975082e-13,	4.382387209315722e-13,	7.528404124570158e-12
1508,	0.5103500007748603,	0.006502859604737852,	0.0,	9.614812959639366e-13,	3.1998207054410886e-11,	1.5825136888435376e-13,	4.4579534320001816e-13,	7.448233531389931e-12
1510,	0.5203500007748603,	0.006774420876223832,	0.0,	9.624403531792908e-13,	3.162260939604385e-11,	1.6825390453474987e-13,	4.4206697856395823e-13,	7.411005906385669e-12
1512,	0.5304000007152556,	0.006889315918704053,	0.0,	9.478812627462249e-13,	3.171343193619411e-11,	1.7192349108540183e-13,	4.5003739724722924e-13,	7.44079171410742e-12
1514,	0.5404000007152556,	0.007022026013189312,	0.0,	9.359591070518295e-13,	3.1695e-11,	1.6782548369113365e-13,	4.4023882037815915e-13,	7.623289168506926e-12
1516,	0.5504000007152556,	0.007117872107667421,	0.0,	9.288462117166515e-13,	3.167771004489982e-11,	1.7613645047853008e-13,	4.3975863980076295e-13,	7.463992310271469e-12
1518,	0.5604000007152556,	0.007391279909913561,	0.0,	9.720237593936455e-13,	3.1918199452825614e-11,	1.645590340771283e-13,	4.646731576182391e-13,	7.503814352049479e-12
1520,	0.5704000007152555,	0.007806005964838036,	0.0,	9.701955967027118e-13,	3.184057158785808e-11,	1.7561649783418573e-13,	4.378050651629671e-13,	7.486519726188573e-12
1522,	0.5804000007152555,	0.00832025802197265,	0.0,	9.6201e-13,	3.1731291228533937e-11,	1.6405757186410695e-13,	4.5003796602789775e-13,	7.523601947486339e-12
1524,	0.5904000007152556,	0.008757096083498936,	0.0,	9.624815339045517e-13,	3.173519936691745e-11,	1.5798233945856428e-13,	4.3800713485880794e-13,	7.469e-12
1526,	0.6004000007152556,	0.009195165938480868,	0.0,	9.416858269610554e-13,	3.195743441322112e-11,	1.6958977187564453e-13,	4.4353060186655494e-13,	7.461615883992144e-12
1528,	0.6104000007152556,	0.009483321942872538,	0.0,	9.461824254322727e-13,	3.187909318972356e-11,	1.641964079647548e-13,	4.2877256302294396e-13,	7.564925444147205e-12
1530,	0.6204000007152556,	0.009677472037357799,	0.0,	9.7415e-13,	3.193331332740986e-11,	1.5719967948327837e-13,	4.396388259350771e-13,	7.495172559711454e-12
1532,	0.6304000007152556,	0.00972294210766742,	0.0,	9.39152262286621e-13,	3.1801010128059635e-11,	1.6801598386224014e-13,	4.352987803907882e-13,	7.543268568549947e-12
1534,	0.6404000007152556,	0.009746287962642201,	0.0,	9.577456746137153e-13,	3.190667566189806e-11,	1.604924311754181e-13,	4.347629708320237e-13,	7.482710821770986e-12
1536,	0.6504000007152556,	0.009765331958250533,	0.0,	9.738570825770087e-13,	3.183794080141565e-11,	1.5804e-13,	4.440499594100574e-13,	7.517888156450564e-12
1538,	0.6604000007152556,	0.009699595989013675,	0.0,	9.724e-13,	3.184726034628537e-11,	1.598552291193278e-13,	4.4485251961427915e-13,	7.4186e-12
1540,	0.6704000007152556,	0.009562576024168485,	0.0,	9.435563318899682e-13,	3.1873e-11,	1.565843202013438e-13,	4.3259704216106e-13,	7.501349106894295e-12
1542,	0.6804000007152556,	0.009479021907717728,	0.0,	9.731406090378014e-13,	3.193876285763075e-11,	1.5619144818311843e-13,	4.254222752360494e-13,	7.534994170538555e-12
1544,	0.6904000007152555,	0.009466729929690377,	0.0,	9.647757027376286e-13,	3.178312226782638e-11,	1.7091558163791223e-13,	4.3266873695516413e-13,	7.448651277491027e-12
1546,	0.7004000007152555,	0.009541076024168486,	0.0,	9.502223053826394e-13,	3.1910615400802956e-11,	1.5963999921232535e-13,	4.404130790554958e-13,	7.462369228490309e-12
1548,	0.7104000007152556,	0.009586544050539958,	0.0,	9.727868004573007e-13,	3.1873e-11,	1.5969576736179186e-13,	4.281416714693737e-13,	7.476098240378247e-12
1550,	0.7204000007152556,	0.009720483971432691,	0.0,	9.71127535222577e-13,	3.1828e-11,	1.5327337274057877e-13,	4.4739242559825067e-13,	7.450373764532303e-12
1552,	0.7304000007152556,	0.009925079980223184,	0.0,	9.564201954036348e-13,	3.178259057283556e-11,	1.5950057696858606e-13,	4.3720891338896434e-13,	7.480290625810086e-12
1554,	0.7404500006556509,	0.010157020044322004,	0.0,	9.37959452115589e-13,	3.1695e-11,	1.5784188210139717e-13,	4.279087903524058e-13,	7.465772595522761e-12
1556,	0.7504500006556509,	0.01038065505238651,	0.0,	9.714002157523681e-13,	3.1815422075210486e-11,	1.6306698192156923e-13,	4.46135780131972e-13,	7.503299995579616e-12
1558,	0.7604500006556509,	0.010653129983870987,	0.0,	9.662683322369167e-13,	3.174960973617948e-11,	1.5633421273506794e-13,	4.4028912358505544e-13,	7.484710861329765e-12
1560,	0.770450000655651,	0.011027454969774492,	0.0,	9.512527231447554e-13,	3.219365678820529e-11,	1.6159508921651983e-13,	4.3936976436530807e-13,	7.456031359710172e-12
1562,	0.780450000655651,	0.011487785036257496,	0.0,	9.593200176974405e-13,	3.197300201126826e-11,	1.5757158326636274e-13,	4.287598592112216e-13,	7.537779951723828e-12
