ixdat version = 0.2.1dev
name = 02-RuO2 rgo 450oxo-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577206441.2
backend_name = BackendBase(none, address=none)
id = 12
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
3300,	1.28074,	0.257,	0.0,	7.2053e-11,	1.2575331680956874e-12,	6.338241468168884e-13,	3.044834154155379e-11,	1.8514068129343843e-11
3302,	1.2807400000298024,	0.257,	0.0,	7.17709053473704e-11,	1.2530562135186133e-12,	6.385269839937457e-13,	2.9831213001334343e-11,	1.8336786989260586e-11
3304,	1.28096,	0.257,	0.0,	7.207075431980767e-11,	1.2238955602189032e-12,	6.475118628623156e-13,	2.9893405512311825e-11,	1.8629491101980356e-11
3306,	1.2811200000298024,	0.257,	0.0,	7.075580151476995e-11,	1.2484325780979706e-12,	6.456350454736951e-13,	3.25122231197765e-11,	1.8687700887067735e-11
3308,	1.28138,	0.257,	0.0,	7.181678697651364e-11,	1.2353929000635783e-12,	6.418704144298269e-13,	3.1375609468933165e-11,	1.8620491124903127e-11
3310,	1.2814250000193717,	0.257,	0.0,	6.822009166371974e-11,	1.3175029588358777e-12,	6.670448504593438e-13,	3.895504756333376e-11,	1.8599742626422985e-11
3312,	1.28167,	0.257,	0.0,	6.829121031413354e-11,	1.3629776847743967e-12,	6.62537560756726e-13,	4.293018946933626e-11,	1.8836e-11
3314,	1.2815599999940395,	0.257,	0.0,	6.963354309642144e-11,	1.3306384727261607e-12,	6.588349079150179e-13,	4.042173132595112e-11,	1.890462123415759e-11
3316,	1.28103,	0.257,	0.0,	7.027840179067138e-11,	1.3213e-12,	6.612525131942447e-13,	3.863829256774384e-11,	1.876365030401948e-11
3318,	1.2804849999776482,	0.257,	0.0,	7.073883418070387e-11,	1.3388323784665425e-12,	6.515252524224316e-13,	3.723262486919929e-11,	1.854236623046815e-11
3320,	1.28022,	0.257,	0.0,	7.053120442842245e-11,	1.3530400795286096e-12,	6.690997995062012e-13,	3.646079356245887e-11,	1.8784e-11
3322,	1.2801350000283123,	0.257,	0.0,	7.155660850444296e-11,	1.3076588746266187e-12,	6.56811489274455e-13,	3.446298717524284e-11,	1.8682172583084413e-11
3324,	1.28026,	0.257,	0.0,	7.144985509040156e-11,	1.3195363882263536e-12,	6.621601487882504e-13,	3.28383607861136e-11,	1.853170708465318e-11
3326,	1.28018,	0.257,	0.0,	7.1955e-11,	1.330586390859774e-12,	6.516804171667029e-13,	3.08156921818452e-11,	1.880512427439864e-11
3328,	1.28006,	0.257,	0.0,	7.187097431457601e-11,	1.2792831201060057e-12,	6.509149758498222e-13,	3.045692597915191e-11,	1.862127049611305e-11
3330,	1.2800950000044704,	0.257,	0.0,	7.15720443787657e-11,	1.249925739655892e-12,	6.582897632955367e-13,	3.129920118315787e-11,	1.8768156804627296e-11
3332,	1.28023,	0.257,	0.0,	7.19890828511666e-11,	1.2355727809671425e-12,	6.336117155228844e-13,	3.111340825539663e-11,	1.851485207325423e-11
3334,	1.28048500000149,	0.257,	0.0,	7.00891105892681e-11,	1.3260345494877413e-12,	6.423480353838586e-13,	3.5379675176460344e-11,	1.865202665321983e-11
3336,	1.28066,	0.257,	0.0,	6.930434413208108e-11,	1.2580710035964998e-12,	6.5684e-13,	3.876424769528693e-11,	1.8686265282772918e-11
3338,	1.2805950000074506,	0.257,	0.0,	6.893435271252457e-11,	1.26219639261753e-12,	6.472702609058567e-13,	4.036212626770341e-11,	1.898608616704205e-11
3340,	1.28068,	0.257,	0.0,	6.962512738895178e-11,	1.3143343634835943e-12,	6.590942766596922e-13,	4.011663569829812e-11,	1.8895135250880833e-11
3342,	1.2808400000059605,	0.257,	0.0,	7.079608818573717e-11,	1.2980308617829077e-12,	6.585679458827998e-13,	3.7650373740508346e-11,	1.8766743485474503e-11
3344,	1.281,	0.257,	0.0,	7.135868501504079e-11,	1.2981074789277641e-12,	6.47781495966244e-13,	3.452434653224177e-11,	1.8566047248647338e-11
3346,	1.281064999986589,	0.257,	0.0,	7.192503751526891e-11,	1.2517980254328839e-12,	6.29901115125811e-13,	3.158489732702885e-11,	1.8656992103237833e-11
3348,	1.28101,	0.257,	0.0,	7.219242007757304e-11,	1.264e-12,	6.634591437198567e-13,	3.0058038382572024e-11,	1.8460139014028608e-11
3350,	1.2812950000223517,	0.257,	0.0,	7.119391537243633e-11,	1.2352208671630748e-12,	6.493119679951227e-13,	3.205059652326587e-11,	1.864049802917483e-11
3352,	1.28145,	0.257,	0.0,	7.2053e-11,	1.2340607117959533e-12,	6.288203946851251e-13,	3.016429996069506e-11,	1.8457207311895274e-11
3354,	1.281189999964237,	0.257,	0.0,	7.2053e-11,	1.2362431952417857e-12,	6.357229584596748e-13,	2.950736390671672e-11,	1.8484073963372885e-11
3356,	1.28089,	0.257,	0.0,	7.286866732349106e-11,	1.2513110224003166e-12,	6.416782677529731e-13,	2.8655814966068766e-11,	1.862283267991157e-11
3358,	1.2810650000193715,	0.257,	0.0,	7.225471373201564e-11,	1.2145154005455619e-12,	6.446883321173123e-13,	2.8385480745993604e-11,	1.8606444229117194e-11
3360,	1.28139,	0.257,	0.0,	7.2053e-11,	1.258683491503618e-12,	6.40947235550387e-13,	2.9040101921167705e-11,	1.8476519430073102e-11
3362,	1.281810000014901,	0.257,	0.0,	7.199956300339817e-11,	1.2099450784986108e-12,	6.3096e-13,	2.9568763861423426e-11,	1.8412954695308807e-11
3364,	1.28205,	0.257,	0.0,	7.1955e-11,	1.2211646269246686e-12,	6.428239466090569e-13,	2.9915e-11,	1.841394558587264e-11
3366,	1.2827500000089407,	0.257,	0.0,	7.229083432117947e-11,	1.2257573964313392e-12,	6.390660059454167e-13,	2.967865088652215e-11,	1.853910946681702e-11
3368,	1.28308,	0.257,	0.0,	7.195291732976833e-11,	1.2116921261562772e-12,	6.363418698539663e-13,	3.0027877949403166e-11,	1.8592679132954258e-11
3370,	1.2831950000104309,	0.257,	0.0,	7.093145996286036e-11,	1.252488649298748e-12,	6.300605049154708e-13,	3.169424495543479e-11,	1.8636919043124814e-11
3372,	1.28375,	0.257,	0.0,	7.0393e-11,	1.2559544365609035e-12,	6.450204406934925e-13,	3.545624263206603e-11,	1.8605e-11
3374,	1.2840649999985099,	0.257,	0.0,	7.076543498600112e-11,	1.2406403601340682e-12,	6.305722439106465e-13,	3.4419478235740114e-11,	1.8520765744601615e-11
3376,	1.28357,	0.257,	0.0,	7.117905922855451e-11,	1.2324134254402802e-12,	6.429898420835482e-13,	3.334791016936667e-11,	1.8514969397921168e-11
3378,	1.2830349999836088,	0.257,	0.0,	7.00641390516489e-11,	1.2603304733290948e-12,	6.498374851729028e-13,	3.4679088762254806e-11,	1.8681402365940094e-11
3380,	1.28311,	0.257,	0.0,	7.018422246725029e-11,	1.2597494978278347e-12,	6.217344908484764e-13,	3.591988772156147e-11,	1.867413628442049e-11
3382,	1.2833199999970197,	0.257,	0.0,	7.145224583591248e-11,	1.2624007891584273e-12,	6.514666609513678e-13,	3.37132930559707e-11,	1.8740697920368667e-11
3384,	1.28337,	0.257,	0.0,	7.197726560566433e-11,	1.2615322588890938e-12,	6.323324632887999e-13,	3.0679858580774197e-11,	1.848566533537701e-11
3386,	1.282984999986589,	0.257,	0.0,	7.206749111377295e-11,	1.2673038036358112e-12,	6.29692423364444e-13,	2.9089815594722875e-11,	1.8414248482052676e-11
3388,	1.2832,	0.257,	0.0,	7.191775618723273e-11,	1.2012859827058273e-12,	6.248418562286558e-13,	2.9340715651132194e-11,	1.8611667333830725e-11
3390,	1.2833850000193716,	0.257,	0.0,	7.1073e-11,	1.2113313613090356e-12,	6.305952662199884e-13,	3.1316115381197004e-11,	1.8433872782048728e-11
3392,	1.28369,	0.257,	0.0,	7.195905118630839e-11,	1.2420844466143037e-12,	6.46763245684002e-13,	3.1154988177395623e-11,	1.8674600384191817e-11
3394,	1.283805000013411,	0.257,	0.0,	7.1268e-11,	1.2724716646229668e-12,	6.362801573892107e-13,	3.2236300128741324e-11,	1.8530120449158944e-11
3396,	1.28479,	0.257,	0.0,	7.012023357545125e-11,	1.2823893562792027e-12,	6.469694993444664e-13,	3.443438190097211e-11,	1.8530647905584353e-11
3398,	1.285065000013411,	0.257,	0.0,	7.0878e-11,	1.2294075037833946e-12,	6.2026e-13,	3.247241370047754e-11,	1.8698541943546813e-11
3400,	1.28532,	0.257,	0.0,	7.053673040931268e-11,	1.2222625854647043e-12,	6.277085894587452e-13,	3.4103808632023404e-11,	1.8481504435338668e-11
3402,	1.285675000025332,	0.257,	0.0,	7.157147041258173e-11,	1.2777162729389723e-12,	6.504556512730706e-13,	3.204268636151595e-11,	1.8354109464700882e-11
3404,	1.28594,	0.257,	0.0,	7.162307202735812e-11,	1.2515778907605151e-12,	6.412904255665678e-13,	3.2235878682366673e-11,	1.8639212265964985e-11
3406,	1.2865300000089406,	0.257,	0.0,	6.61184307280487e-11,	1.3003579218880461e-12,	6.419981172145158e-13,	4.70192631861851e-11,	1.8920903823178443e-11
3408,	1.28629,	0.257,	0.0,	6.82754261908703e-11,	1.3168266252906167e-12,	6.446180757950108e-13,	4.577459723810635e-11,	1.880302361519709e-11
3410,	1.285009999961257,	0.257,	0.0,	7.048132544177379e-11,	1.3129733727876042e-12,	6.594816567760594e-13,	3.842098817100769e-11,	1.8871130177226798e-11
3412,	1.28459,	0.257,	0.0,	7.001216588311744e-11,	1.2896970352301776e-12,	6.48458182499225e-13,	3.8463342520492116e-11,	1.867323196603111e-11
3414,	1.2842500000059605,	0.257,	0.0,	7.038736095587516e-11,	1.3318905331829777e-12,	6.352441120412205e-13,	3.6764065070876627e-11,	1.8575133131861e-11
3416,	1.28436,	0.257,	0.0,	7.142021896960845e-11,	1.2998301765285125e-12,	6.491406531070598e-13,	3.4109159607140706e-11,	1.8601136101982964e-11
3418,	1.2841349999895693,	0.257,	0.0,	7.19862477740931e-11,	1.263640966101256e-12,	6.253935628867242e-13,	3.125246883730345e-11,	1.8503e-11
3420,	1.28451,	0.257,	0.0,	7.226761397843641e-11,	1.2267050318558285e-12,	6.618614018682791e-13,	2.940787457723656e-11,	1.8362491602394073e-11
3422,	1.2845099999970198,	0.257,	0.0,	7.2053e-11,	1.2308213006977385e-12,	6.422807099981778e-13,	2.9038017736787346e-11,	1.838562129166887e-11
3424,	1.28464,	0.257,	0.0,	7.193622610224462e-11,	1.234587365180532e-12,	6.404601488833397e-13,	2.9551263481946796e-11,	1.857406317409734e-11
3426,	1.2849100000149012,	0.257,	0.0,	7.08179951114931e-11,	1.2399873783515462e-12,	6.4587e-13,	3.358886910264105e-11,	1.858750000451375e-11
3428,	1.28558,	0.257,	0.0,	7.00417160364014e-11,	1.241059762277382e-12,	6.525052681950537e-13,	3.555325439969302e-11,	1.8574928986057918e-11
3430,	1.2860600000298024,	0.257,	0.0,	7.085048306451968e-11,	1.250399513732701e-12,	6.468456764147964e-13,	3.4866453720731456e-11,	1.866726432811029e-11
3432,	1.28641,	0.257,	0.0,	7.200515975970044e-11,	1.25567870078356e-12,	6.452012129672409e-13,	3.265006210661823e-11,	1.8476304737451578e-11
3434,	1.2868000000119209,	0.257,	0.0,	7.1659e-11,	1.2448307679429978e-12,	6.439061532547195e-13,	3.153115385899539e-11,	1.8583461542187394e-11
3436,	1.2871,	0.257,	0.0,	7.2053e-11,	1.2360098709527093e-12,	6.381154588675e-13,	3.088935834688608e-11,	1.8362772943375e-11
3438,	1.288290000038743,	0.257,	0.0,	7.107810318890852e-11,	1.2931570136995137e-12,	6.532183269249375e-13,	3.287588280698485e-11,	1.8503e-11
3440,	1.28952,	0.257,	0.0,	7.0489e-11,	1.2995289938876432e-12,	6.540513590847359e-13,	3.585921908623135e-11,	1.83930296008205e-11
3442,	1.2902500000417232,	0.257,	0.0,	6.8763e-11,	1.3004e-12,	6.537031070906578e-13,	4.067221634614706e-11,	1.8809091799860197e-11
3444,	1.29072,	0.257,	0.0,	6.9215180540674e-11,	1.3386118296506604e-12,	6.678131961321647e-13,	4.055565361478007e-11,	1.8528e-11
3446,	1.2912150002667309,	0.257,	0.0,	7.043189941392288e-11,	1.2875142006487619e-12,	6.55976271866794e-13,	3.7065899443548874e-11,	1.8558473369771718e-11
3448,	1.29242,	0.257,	0.0,	7.003959330827546e-11,	1.3162636728699429e-12,	6.597093290576464e-13,	3.6428421490622125e-11,	1.8555453107326016e-11
3450,	1.2925049999985099,	0.257,	0.0,	7.041409120825435e-11,	1.2865558126001124e-12,	6.414134270715005e-13,	3.671361516394862e-11,	1.8727833660501944e-11
3452,	1.29271,	0.257,	0.0,	7.041344971295718e-11,	1.2610071031811719e-12,	6.505536688906529e-13,	3.51094496508837e-11,	1.85226745539174e-11
3454,	1.2926400000029803,	0.257,	0.0,	7.09496091229821e-11,	1.2705212226660045e-12,	6.487164142952295e-13,	3.415459423464813e-11,	1.8493113504188212e-11
3456,	1.29282,	0.257,	0.0,	7.120684610365564e-11,	1.2682650922578635e-12,	6.596718958153314e-13,	3.342732533079397e-11,	1.8609076926422958e-11
3458,	1.2928500000089407,	0.257,	0.0,	7.196775739426817e-11,	1.290158580059741e-12,	6.481975735664788e-13,	3.1006875766513426e-11,	1.8614337280955857e-11
3460,	1.2931,	0.257,	0.0,	7.2053e-11,	1.229507601151376e-12,	6.432874135773849e-13,	2.94195705834312e-11,	1.8525482724655963e-11
3462,	1.2935900000298024,	0.257,	0.0,	7.204575147424514e-11,	1.2718313601334016e-12,	6.27605178910347e-13,	2.919951180266088e-11,	1.8513059161199185e-11
3464,	1.29398,	0.257,	0.0,	7.23350157201379e-11,	1.2249354349367218e-12,	6.217774820253283e-13,	2.863e-11,	1.8470818883314054e-11
3466,	1.2945550000432133,	0.257,	0.0,	7.2053e-11,	1.2193690013486066e-12,	6.297155979034228e-13,	2.8476671333990767e-11,	1.8304589363660114e-11
3468,	1.29699,	0.257,	0.0,	7.166249706526531e-11,	1.2347479272752923e-12,	6.511850581832931e-13,	2.9448588727317616e-11,	1.8527778104995854e-11
3470,	1.2983700000357628,	0.257,	0.0,	7.2053e-11,	1.2095352393011724e-12,	6.432934249358059e-13,	2.8164155909273846e-11,	1.8228788733133592e-11
3472,	1.29909,	0.257,	0.0,	7.056735664603797e-11,	1.3526016068171475e-12,	6.471706625433148e-13,	3.260220257578092e-11,	1.8326e-11
3474,	1.2997800000357629,	0.257,	0.0,	6.936990552147844e-11,	1.3376753955788842e-12,	6.614576867649298e-13,	3.72869517350231e-11,	1.8690262790769164e-11
3476,	1.30512,	0.257,	0.0,	7.006241363034058e-11,	1.3951490631538564e-12,	6.56176406834352e-13,	3.8032737414770654e-11,	1.878098914171666e-11
3478,	1.3056700000059605,	0.257,	0.0,	7.038204743283838e-11,	1.4183212989863214e-12,	6.590295258949867e-13,	3.7476106461426036e-11,	1.8646088743914918e-11
3480,	1.30591,	0.257,	0.0,	7.080946559134259e-11,	1.3697140672354452e-12,	6.605998837357468e-13,	3.6310503823027715e-11,	1.88314192940229e-11
3482,	1.3047249998763204,	0.257,	0.0,	7.118992890937034e-11,	1.3891345537477376e-12,	6.698693974105813e-13,	3.4041197255715105e-11,	1.8528e-11
3484,	1.30164,	0.257,	0.0,	6.93074615106804e-11,	1.3337615385899539e-12,	6.624715385617386e-13,	3.8134077013908224e-11,	1.8687769230317065e-11
3486,	1.2999750000551342,	0.257,	0.0,	6.845081889622057e-11,	1.369787401502741e-12,	6.627198129962996e-13,	4.1917990155612705e-11,	1.873366240188407e-11
3488,	1.29946,	0.257,	0.0,	6.830321321257853e-11,	1.3266584401823561e-12,	6.629879854971839e-13,	4.3904575569745084e-11,	1.8817443236844027e-11
3490,	1.2980849999210238,	0.257,	0.0,	6.93589173190652e-11,	1.3508414227617809e-12,	6.672467440108497e-13,	4.1098685943930715e-11,	1.8946301760817715e-11
3492,	1.29699,	0.257,	0.0,	7.138912123443563e-11,	1.3538233243762104e-12,	6.710918813196467e-13,	3.445941779100031e-11,	1.863732679723838e-11
3494,	1.2962649999627471,	0.257,	0.0,	7.249412251311302e-11,	1.2738858135589529e-12,	6.833113076786552e-13,	2.9616042591900067e-11,	1.8496172978851872e-11
3496,	1.29625,	0.257,	0.0,	7.163352036268328e-11,	1.2778930094513294e-12,	6.559240977025476e-13,	3.015585642386473e-11,	1.854176698171098e-11
3498,	1.2966500000089407,	0.257,	0.0,	7.250959942465094e-11,	1.263024311067714e-12,	6.372850095566893e-13,	2.9049970453462265e-11,	1.8528e-11
3500,	1.29691,	0.257,	0.0,	7.236632078784042e-11,	1.2269308928104913e-12,	6.490837016308018e-13,	2.83887097994036e-11,	1.8427e-11
3502,	1.2972550000104308,	0.257,	0.0,	7.240107100828235e-11,	1.2316431929744124e-12,	6.40025384101904e-13,	2.844163904656098e-11,	1.8378591718365164e-11
3504,	1.29778,	0.257,	0.0,	7.224827171198849e-11,	1.2493228362986643e-12,	6.310541322702118e-13,	2.788668013567331e-11,	1.827619585123526e-11
3506,	1.2977299999821186,	0.257,	0.0,	7.104093295777897e-11,	1.2429312935090366e-12,	6.553252228472309e-13,	3.097758917937409e-11,	1.827196050842232e-11
3508,	1.29761,	0.257,	0.0,	7.074471599501908e-11,	1.2489349121001905e-12,	6.520378110022421e-13,	3.3300964477745715e-11,	1.8425497035756206e-11
3510,	1.2978450000104307,	0.257,	0.0,	7.0489e-11,	1.2289997034551685e-12,	6.683263292011359e-13,	3.4020434072689034e-11,	1.858872538944242e-11
3512,	1.29819,	0.257,	0.0,	7.070439396351466e-11,	1.231231093171532e-12,	6.502832278203647e-13,	3.449908676976956e-11,	1.8663681115036375e-11
3514,	1.2987799999970198,	0.257,	0.0,	7.127605212813635e-11,	1.2445935873534013e-12,	6.459299987816287e-13,	3.203388167798876e-11,	1.8528e-11
3516,	1.29895,	0.257,	0.0,	7.202087992008283e-11,	1.2301981294228298e-12,	6.340605709797597e-13,	3.0719520660992175e-11,	1.8316116145071163e-11
3518,	1.2992500000298024,	0.257,	0.0,	7.193671259178535e-11,	1.2509267967845442e-12,	6.506912033700806e-13,	3.036922138827175e-11,	1.8682e-11
3520,	1.29965,	0.257,	0.0,	7.038225048215264e-11,	1.2382452923196006e-12,	6.49887675819982e-13,	3.328690389341398e-11,	1.8541330672505292e-11
3522,	1.3058800001102686,	0.257,	0.0,	7.041652756515269e-11,	1.2916900627327132e-12,	6.445343205199777e-13,	3.5379454712087283e-11,	1.8581003924050544e-11
3524,	1.3074,	0.257,	0.0,	6.832826622563146e-11,	1.3031110480683861e-12,	6.69534222007682e-13,	4.0527958713611776e-11,	1.8578118352729728e-11
3526,	1.3079050000402332,	0.257,	0.0,	6.5963e-11,	1.3464238961078697e-12,	6.690721758837139e-13,	5.002826107634337e-11,	1.8909621892379783e-11
3528,	1.30796,	0.257,	0.0,	6.674393008234592e-11,	1.41320246115549e-12,	6.681729333674065e-13,	5.1367602471762304e-11,	1.8972779518671388e-11
3530,	1.3105499999523162,	0.257,	0.0,	6.792012830373675e-11,	1.4269668584125417e-12,	6.741489144550055e-13,	4.890482421852681e-11,	1.8849814609131148e-11
3532,	1.3096,	0.257,	0.0,	6.818170684047137e-11,	1.4261552799241203e-12,	6.698970387141871e-13,	4.615093870430213e-11,	1.8931423487171764e-11
3534,	1.306764999780953,	0.257,	0.0,	6.971034644846674e-11,	1.3841613172438343e-12,	6.697042410557249e-13,	4.231935815632045e-11,	1.8523409470755357e-11
3536,	1.30326,	0.257,	0.0,	6.94447692446598e-11,	1.3487717962560286e-12,	6.538479497881978e-13,	4.011041022293785e-11,	1.8874820500425112e-11
3538,	1.299629999806285,	0.257,	0.0,	7.0489e-11,	1.3597453825332987e-12,	6.62414033000474e-13,	3.675159868793296e-11,	1.8528e-11
3540,	1.29615,	0.257,	0.0,	7.116887099128466e-11,	1.3167535406194906e-12,	6.680012420704443e-13,	3.388918232104503e-11,	1.8629219192438687e-11
3542,	1.293989999922514,	0.257,	0.0,	7.088132163577139e-11,	1.3375189385116515e-12,	6.530879851167546e-13,	3.333596892889607e-11,	1.8527148298520156e-11
3544,	1.29265,	0.257,	0.0,	7.088953845122906e-11,	1.2675325412224337e-12,	6.591975730821175e-13,	3.2810781035799465e-11,	1.8439070995131935e-11
3546,	1.2918349999508263,	0.257,	0.0,	7.090305322518753e-11,	1.3011029550738488e-12,	6.712460677202856e-13,	3.370000597786422e-11,	1.8311810638265854e-11
3548,	1.29098,	0.257,	0.0,	7.0878e-11,	1.3004e-12,	6.64024855174248e-13,	3.380746006712436e-11,	1.8528e-11
3550,	1.2904899999791384,	0.257,	0.0,	7.11285325362536e-11,	1.2883343207481734e-12,	6.613768645258375e-13,	3.309421304365716e-11,	1.8616372778199047e-11
3552,	1.28953,	0.257,	0.0,	7.151242011425282e-11,	1.2726121301455151e-12,	6.798216568634459e-13,	3.228028403507716e-11,	1.849393490843221e-11
3554,	1.2887399999463558,	0.257,	0.0,	7.1659e-11,	1.2875296172828755e-12,	6.568147001598087e-13,	3.133963278384873e-11,	1.8442004939242098e-11
3556,	1.288,	0.257,	0.0,	7.10494438451323e-11,	1.296548521122853e-12,	6.556853834565711e-13,	3.3628183415141796e-11,	1.8472869810280874e-11
3558,	1.2873099999582767,	0.257,	0.0,	7.197881364107044e-11,	1.290054735195475e-12,	6.60973669821755e-13,	3.030101753293656e-11,	1.837679879492803e-11
3560,	1.28678,	0.257,	0.0,	7.141755372796746e-11,	1.2793959554041938e-12,	6.861223429320542e-13,	2.991098731792046e-11,	1.8393517248277762e-11
3562,	1.2864999999910594,	0.257,	0.0,	7.090069230065659e-11,	1.294207692266093e-12,	6.593907694053056e-13,	3.2695846169491124e-11,	1.8465846157499662e-11
3564,	1.28679,	0.257,	0.0,	7.152993573400193e-11,	1.257916163689336e-12,	6.5271e-13,	3.157952678227763e-11,	1.8341764363036994e-11
3566,	1.2863049999657272,	0.257,	0.0,	7.255689339371074e-11,	1.237937514892335e-12,	6.447488748431921e-13,	2.8516661419732023e-11,	1.8326e-11
3568,	1.28591,	0.257,	0.0,	7.1464e-11,	1.2391266283942907e-12,	6.443968629944247e-13,	3.080809476551273e-11,	1.8427e-11
3570,	1.2860400000089407,	0.257,	0.0,	6.980556768454634e-11,	1.2603831457805082e-12,	6.550043780707562e-13,	3.6024861653731556e-11,	1.8566825426331947e-11
3572,	1.28598,	0.257,	0.0,	6.76521214593194e-11,	1.3503030568415304e-12,	6.790810617275815e-13,	4.270096443844541e-11,	1.895063674352704e-11
3574,	1.2864650000849367,	0.257,	0.0,	7.014711252484996e-11,	1.3102934897866813e-12,	6.596120099764285e-13,	3.869689320965666e-11,	1.8622266283645168e-11
3576,	1.28649,	0.257,	0.0,	7.2399e-11,	1.26175e-12,	6.63115e-13,	3.0982e-11,	1.8515499999999998e-11
3578,	1.2861950000074505,	0.257,	0.0,	7.136029219997034e-11,	1.279022112864012e-12,	6.4587e-13,	3.1902861792775894e-11,	1.8528e-11
3580,	1.28634,	0.257,	0.0,	7.1562e-11,	1.2810629256446918e-12,	6.686460914949301e-13,	3.2164478880961513e-11,	1.8409462912170936e-11
3582,	1.2860349999806284,	0.257,	0.0,	7.154392733893925e-11,	1.284122962780367e-12,	6.681706700370242e-13,	3.033466265944819e-11,	1.8490642422748457e-11
3584,	1.28583,	0.257,	0.0,	7.240962123559097e-11,	1.2181221424892425e-12,	6.510489781448075e-13,	2.7870453880584323e-11,	1.839570041300399e-11
3586,	1.2856250000074505,	0.257,	0.0,	7.219593489526511e-11,	1.2087266262546366e-12,	6.290253256600479e-13,	2.763307102334715e-11,	1.8528e-11
3588,	1.28636,	0.257,	0.0,	7.251496752204023e-11,	1.1958354329186118e-12,	6.404239962566407e-13,	2.761802558869558e-11,	1.8326e-11
3590,	1.286580000011921,	0.257,	0.0,	7.192480157831686e-11,	1.1983774930981e-12,	6.391815596764286e-13,	2.8115033571595004e-11,	1.8309799608362773e-11
3592,	1.28673,	0.257,	0.0,	7.169855033547894e-11,	1.2402869831442287e-12,	6.270995284202488e-13,	2.9404763323696266e-11,	1.8383887587279074e-11
3594,	1.286965000013411,	0.257,	0.0,	7.0878e-11,	1.2449631903784027e-12,	6.637561695240522e-13,	3.213131105668472e-11,	1.848031297224653e-11
3596,	1.28719,	0.257,	0.0,	7.127861309842944e-11,	1.2256927042032748e-12,	6.524034845074997e-13,	3.103828422553974e-11,	1.850556661975179e-11
3598,	1.2874999999940395,	0.257,	0.0,	7.2053e-11,	1.2090863897311654e-12,	6.445421895761698e-13,	2.9490343217437753e-11,	1.8508278109881345e-11
3600,	1.28756,	0.257,	0.0,	7.243216929150026e-11,	1.207508858258986e-12,	6.414798227723997e-13,	2.8575468504460844e-11,	1.8309000984415266e-11
3602,	1.2878450000104307,	0.257,	0.0,	7.2504258649793e-11,	1.2142544923425978e-12,	6.413678876702527e-13,	2.7806007892525707e-11,	1.8326e-11
3604,	1.28807,	0.257,	0.0,	7.151792895972371e-11,	1.224085802313836e-12,	6.490531956273935e-13,	2.939977523663163e-11,	1.8393455614640313e-11
3606,	1.2883850000044703,	0.257,	0.0,	7.14955276045375e-11,	1.2074214842702828e-12,	6.3096e-13,	3.091075347172423e-11,	1.8326e-11
3608,	1.28861,	0.257,	0.0,	6.947187077200831e-11,	1.2335078694828332e-12,	6.255993968866095e-13,	3.725416121779321e-11,	1.8748074834717274e-11
3610,	1.2891450000432134,	0.257,	0.0,	6.897279288172369e-11,	1.3157088766251967e-12,	6.627402375885958e-13,	4.0328431980868195e-11,	1.8800177523569114e-11
3612,	1.28939,	0.257,	0.0,	7.039100687588836e-11,	1.277567618580973e-12,	6.472808172829059e-13,	3.742797542833797e-11,	1.8605377955387098e-11
3614,	1.2891049999657274,	0.257,	0.0,	6.962455620847661e-11,	1.2914449699790079e-12,	6.570423665043977e-13,	3.89804881594837e-11,	1.863371597150639e-11
3616,	1.28869,	0.257,	0.0,	6.975394668170225e-11,	1.3165721895761698e-12,	6.743062140726222e-13,	3.837114807440541e-11,	1.8734384612924827e-11
3618,	1.288189999961257,	0.257,	0.0,	7.041967436305994e-11,	1.2448383948051582e-12,	6.331389199614952e-13,	3.7750549813948785e-11,	1.8536235917652622e-11
3620,	1.28807,	0.257,	0.0,	7.03612544259674e-11,	1.2789997047042987e-12,	6.683892304277543e-13,	3.7833e-11,	1.8528e-11
3622,	1.2883150000342727,	0.257,	0.0,	6.961388758354348e-11,	1.2912e-12,	6.518453844428378e-13,	3.952467454952651e-11,	1.8559437866930008e-11
3624,	1.28912,	0.257,	0.0,	6.883902661203202e-11,	1.3642123412798348e-12,	6.577526668047439e-13,	4.10567838534373e-11,	1.886790425599518e-11
3626,	1.2896100000178814,	0.257,	0.0,	6.947973083645896e-11,	1.4303115398126133e-12,	6.643073077297471e-13,	4.139530761547548e-11,	1.8754576931378708e-11
3628,	1.28976,	0.257,	0.0,	6.9718e-11,	1.423890589612999e-12,	6.78074462260957e-13,	3.794197369579736e-11,	1.8746324917998818e-11
3630,	1.2896750000938773,	0.257,	0.0,	7.137360650857207e-11,	1.3513022275569695e-12,	6.540515933357723e-13,	3.38041125127116e-11,	1.8565564613401624e-11
3632,	1.29002,	0.257,	0.0,	7.188323964448833e-11,	1.290959763156812e-12,	6.597343194996502e-13,	3.039265088589886e-11,	1.8629958581245114e-11
