ixdat version = 0.2.1dev
name = 01-Ru rgo 450H-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577186652.6
backend_name = BackendBase(none, address=none)
id = 9
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
1898,	1.2277600000089406,	0.118,	0.0,	7.458179011932052e-11,	1.1604356662676802e-12,	6.198626720726757e-13,	1.8781561652183143e-11,	1.8324408161563027e-11
1900,	1.22778,	0.118,	0.0,	7.691e-11,	1.2100230760983245e-12,	5.841348722320871e-13,	1.416720515661327e-11,	1.8201923078731743e-11
1902,	1.22782500000149,	0.118,	0.0,	7.68014615238475e-11,	1.2164207016701528e-12,	5.799171633971499e-13,	1.4141313620849541e-11,	1.822766272891947e-11
1904,	1.22787,	0.118,	0.0,	7.760106592441569e-11,	1.1857558885899981e-12,	5.87676842812512e-13,	1.242378433794583e-11,	1.8319799237644875e-11
1906,	1.2279399999970197,	0.118,	0.0,	7.688754435009066e-11,	1.2224465435417247e-12,	5.909297265663208e-13,	1.3520984245092433e-11,	1.8106015754907567e-11
1908,	1.228,	0.118,	0.0,	7.736946154453866e-11,	1.131750296824095e-12,	5.806413020758876e-13,	1.2126692313516218e-11,	1.82353431967466e-11
1910,	1.2280249999985098,	0.118,	0.0,	7.694320524125893e-11,	1.1830473442896162e-12,	5.755521910856839e-13,	1.2869771183045287e-11,	1.8220907294433326e-11
1912,	1.22808,	0.118,	0.0,	7.722098056032072e-11,	1.2074747570040089e-12,	5.783138837137653e-13,	1.32626796059288e-11,	1.820509708844612e-11
1914,	1.2281699999970197,	0.118,	0.0,	7.696893994528318e-11,	1.1977198387163048e-12,	5.696758727695443e-13,	1.3728116099797512e-11,	1.8281288559063298e-11
1916,	1.22823,	0.118,	0.0,	7.771823846470843e-11,	1.1746627260467544e-12,	5.969476948146343e-13,	1.2609128274224394e-11,	1.8050050102546277e-11
1918,	1.2282500000029801,	0.118,	0.0,	7.627036478350463e-11,	1.1869546359484452e-12,	5.8752e-13,	1.5338694343601163e-11,	1.8143814628603085e-11
1920,	1.22829,	0.118,	0.0,	7.632402017097333e-11,	1.1660022077366101e-12,	5.743307647573435e-13,	1.4401150333403728e-11,	1.8326e-11
1922,	1.2282549999955297,	0.118,	0.0,	7.635607505718284e-11,	1.2389315527963161e-12,	5.842741189939206e-13,	1.595628375292498e-11,	1.8182972409278668e-11
1924,	1.22829,	0.118,	0.0,	7.734197435048567e-11,	1.1835082844583055e-12,	5.889163112317259e-13,	1.31769368985456e-11,	1.8196757398500455e-11
1926,	1.2283649999955297,	0.118,	0.0,	7.653353820034875e-11,	1.1807769244189547e-12,	5.625946155441398e-13,	1.456253870728216e-11,	1.8128846122194467e-11
1928,	1.22845,	0.118,	0.0,	7.733334486491151e-11,	1.1683e-12,	5.622079744782038e-13,	1.3163826693530139e-11,	1.8174048090213446e-11
1930,	1.2285099999970197,	0.118,	0.0,	7.802322841242595e-11,	1.1524815607818122e-12,	5.834586596717802e-13,	1.1214715523368249e-11,	1.816968939288065e-11
1932,	1.22854,	0.118,	0.0,	7.729822484801403e-11,	1.1526544377835629e-12,	5.833407692879231e-13,	1.2924686392552688e-11,	1.8129881655969964e-11
1934,	1.2286199999940395,	0.118,	0.0,	7.742844383784337e-11,	1.1640585809061976e-12,	5.683504955579842e-13,	1.2051323389193195e-11,	1.8125e-11
1936,	1.22875,	0.118,	0.0,	7.630805658227339e-11,	1.1917384546208145e-12,	5.771586802937514e-13,	1.364523843001494e-11,	1.8098256336798903e-11
1938,	1.2288349999955297,	0.118,	0.0,	7.66430959161856e-11,	1.173875947457127e-12,	5.830678542708106e-13,	1.508489611996421e-11,	1.8237382793726104e-11
1940,	1.22891,	0.118,	0.0,	7.709030772356146e-11,	1.1850891503811993e-12,	5.735260561153532e-13,	1.3215098609813015e-11,	1.8253895468519465e-11
1942,	1.2289899999940395,	0.118,	0.0,	7.70402150754381e-11,	1.176625833289443e-12,	5.777709860442828e-13,	1.278258380484098e-11,	1.8040828419966592e-11
1944,	1.22906,	0.118,	0.0,	7.691e-11,	1.1329436386733617e-12,	5.878304615692094e-13,	1.3597148365247198e-11,	1.8317483255487963e-11
1946,	1.2289699999970198,	0.118,	0.0,	7.749855904551334e-11,	1.187674755698575e-12,	5.781226053873526e-13,	1.2453747556985748e-11,	1.8259939907762102e-11
1948,	1.22893,	0.118,	0.0,	7.755637284638581e-11,	1.1616865836669195e-12,	5.809819128149964e-13,	1.2076394307581076e-11,	1.814674555169556e-11
1950,	1.2289799999940396,	0.118,	0.0,	7.628934903094834e-11,	1.2035556173912961e-12,	5.734669802380612e-13,	1.5477710125548317e-11,	1.824658579025183e-11
1952,	1.22906,	0.118,	0.0,	7.722173786501481e-11,	1.2001291262329193e-12,	5.700176698772932e-13,	1.3301281552442946e-11,	1.8313126213706846e-11
1954,	1.2291649999895693,	0.118,	0.0,	7.775262718187063e-11,	1.1783823690877621e-12,	5.765030441468591e-13,	1.193925265443756e-11,	1.8105410818184315e-11
1956,	1.22924,	0.118,	0.0,	7.641311244208534e-11,	1.1797301765214171e-12,	5.734675145455294e-13,	1.3687491088343003e-11,	1.8184911245525242e-11
1958,	1.2292699999940395,	0.118,	0.0,	7.721370067479153e-11,	1.2079461525966229e-12,	5.7854e-13,	1.2625196867663134e-11,	1.810683760973004e-11
1960,	1.22939,	0.118,	0.0,	7.761491132450699e-11,	1.1987228807314513e-12,	5.654472972148758e-13,	1.1658451683084788e-11,	1.8098471405287155e-11
1962,	1.2294599999940394,	0.118,	0.0,	7.690904150104925e-11,	1.1936994099493891e-12,	5.722224844669382e-13,	1.2874550080237008e-11,	1.8162869810311486e-11
1964,	1.22954,	0.118,	0.0,	7.656677500949913e-11,	1.1930173584254404e-12,	5.740204950360026e-13,	1.4755043505044882e-11,	1.8312883626802952e-11
1966,	1.2296349999895693,	0.118,	0.0,	7.727998817429948e-11,	1.1790195269719787e-12,	5.842117957148147e-13,	1.3009420124499621e-11,	1.825902760717372e-11
1968,	1.22968,	0.118,	0.0,	7.617521318078619e-11,	1.1988852093004884e-12,	5.901955052405065e-13,	1.494216536092907e-11,	1.831150295624948e-11
1970,	1.2297649999955296,	0.118,	0.0,	7.70927435411266e-11,	1.2007124270372265e-12,	6.02666372896938e-13,	1.4553593773843322e-11,	1.8094625243209243e-11
1972,	1.2298,	0.118,	0.0,	7.604641618293242e-11,	1.1784678491351097e-12,	5.790610834173519e-13,	1.4761820433649093e-11,	1.8261854034211894e-11
1974,	1.22981499999851,	0.118,	0.0,	7.691e-11,	1.2224976340369501e-12,	5.858101773819811e-13,	1.4620491174399396e-11,	1.8234065083558172e-11
1976,	1.23067,	0.118,	0.0,	7.704332652338228e-11,	1.1970401365728293e-12,	5.7489510223847e-13,	1.3163945579861069e-11,	1.815697278738184e-11
1978,	1.2307399999940396,	0.118,	0.0,	7.661746156277003e-11,	1.1674384619182816e-12,	5.684e-13,	1.4334487164547586e-11,	1.8293666667607173e-11
1980,	1.23085,	0.118,	0.0,	7.685495917087799e-11,	1.21108163257173e-12,	5.850559181350802e-13,	1.4208938787596396e-11,	1.816479591694878e-11
1982,	1.2308649999955297,	0.118,	0.0,	7.690113214124065e-11,	1.1566526626342426e-12,	5.578400980948854e-13,	1.3611522706779292e-11,	1.8113658778163778e-11
1984,	1.231,	0.118,	0.0,	7.707737284200606e-11,	1.162828401132935e-12,	5.762689950397647e-13,	1.3160636999697157e-11,	1.8205078903857586e-11
1986,	1.2311099999910593,	0.118,	0.0,	7.612273947948566e-11,	1.1715603512230357e-12,	5.783682235698647e-13,	1.6049136576704014e-11,	1.8326e-11
1988,	1.23119,	0.118,	0.0,	7.7266958613918e-11,	1.1560023666924994e-12,	5.673214200154996e-13,	1.3381073024746627e-11,	1.8433857998450043e-11
1990,	1.2312999999970198,	0.118,	0.0,	7.744310254350788e-11,	1.1898660779012768e-12,	5.915920750694094e-13,	1.2256903210280497e-11,	1.823545367366843e-11
1992,	1.23138,	0.118,	0.0,	7.731768048169961e-11,	1.1934106492697902e-12,	5.863292329857531e-13,	1.2402313530560844e-11,	1.8125e-11
1994,	1.2314549999955298,	0.118,	0.0,	7.68451537240326e-11,	1.1801295882647264e-12,	5.674816202965232e-13,	1.3059118531661236e-11,	1.8134171568277065e-11
1996,	1.23152,	0.118,	0.0,	7.692419215772378e-11,	1.1289807759700819e-12,	5.771403306452576e-13,	1.3352275262463277e-11,	1.8221596604862404e-11
1998,	1.23158500000149,	0.118,	0.0,	7.598160944753662e-11,	1.1767751454729623e-12,	5.621248515856012e-13,	1.558098218373562e-11,	1.8326e-11
2000,	1.23169,	0.118,	0.0,	7.689207883378979e-11,	1.1936067057933368e-12,	5.732682044681619e-13,	1.4475893600882572e-11,	1.812936096175333e-11
2002,	1.2315550000074504,	0.118,	0.0,	7.73067375328984e-11,	1.1846849348890242e-12,	5.628845754284293e-13,	1.3901647029070616e-11,	1.8225e-11
2004,	1.23153,	0.118,	0.0,	7.754300000752405e-11,	1.1726615386134665e-12,	5.876292296587087e-13,	1.2619769249362336e-11,	1.8125e-11
2006,	1.2316449999925494,	0.118,	0.0,	7.695395964760094e-11,	1.1952158553506409e-12,	5.505038257933172e-13,	1.3382896383766021e-11,	1.8203916236162622e-11
2008,	1.23172,	0.118,	0.0,	7.752823077038831e-11,	1.1861420118014851e-12,	5.637865680560467e-13,	1.3335298816794826e-11,	1.8211686390671673e-11
2010,	1.2318050000014902,	0.118,	0.0,	7.669077802335469e-11,	1.2059087766257608e-12,	5.570756221643706e-13,	1.43499931324159e-11,	1.8284764288186476e-11
2012,	1.23184,	0.118,	0.0,	7.566763017561151e-11,	1.175239940898523e-12,	5.655707890103606e-13,	1.691129981114614e-11,	1.8279897435800974e-11
2014,	1.2319249999955297,	0.118,	0.0,	7.51040591945872e-11,	1.2177210049367227e-12,	5.906453237037929e-13,	1.9549825322641018e-11,	1.8344627241699083e-11
2016,	1.23209,	0.118,	0.0,	7.691e-11,	1.2130192307167795e-12,	6.004698719899065e-13,	1.53373461426505e-11,	1.8136141024127773e-11
2018,	1.2317749999925494,	0.118,	0.0,	7.729975049182796e-11,	1.1896377770451622e-12,	5.803205595670242e-13,	1.3054789595584239e-11,	1.817067536607886e-11
2020,	1.23183,	0.118,	0.0,	7.632153718803722e-11,	1.1894848717938917e-12,	5.871519036311288e-13,	1.4693187282783503e-11,	1.810343185338645e-11
2022,	1.2318200000029802,	0.118,	0.0,	7.756782566033949e-11,	1.2054711407900064e-12,	5.599605442537653e-13,	1.2165147387130412e-11,	1.8131563134941822e-11
2024,	1.2318,	0.118,	0.0,	7.805573843789508e-11,	1.1700387812130009e-12,	5.4494895997913e-13,	1.111499599991973e-11,	1.8099223437594065e-11
2026,	1.2318599999940396,	0.118,	0.0,	7.690938187134613e-11,	1.1821985204880104e-12,	5.572223104689746e-13,	1.2809265954765362e-11,	1.8101331382094248e-11
2028,	1.23194,	0.118,	0.0,	7.691e-11,	1.198780275051287e-12,	5.687186323781308e-13,	1.3553657710218022e-11,	1.811023175857184e-11
2030,	1.2319850000104309,	0.118,	0.0,	7.5673e-11,	1.209982544161519e-12,	5.711730037145335e-13,	1.6665946586711006e-11,	1.8303718929636888e-11
2032,	1.23199,	0.118,	0.0,	7.646767464757438e-11,	1.1819017723385121e-12,	5.788826045391221e-13,	1.5904053132770206e-11,	1.819602364364188e-11
2034,	1.2320550000044703,	0.118,	0.0,	7.712178989866974e-11,	1.1905504924496075e-12,	5.810240939952373e-13,	1.3617253518907958e-11,	1.8326e-11
2036,	1.23205,	0.118,	0.0,	7.671116571992876e-11,	1.1870475332968888e-12,	5.737692585395101e-13,	1.3417981158351997e-11,	1.8112993099029515e-11
2038,	1.2320799999940395,	0.118,	0.0,	7.758207691280368e-11,	1.2010958577708473e-12,	5.729899989983598e-13,	1.2964236803742467e-11,	1.817921595904467e-11
2040,	1.23214,	0.118,	0.0,	7.691e-11,	1.1688260338229848e-12,	5.877176234797585e-13,	1.3090797793335332e-11,	1.828307002780374e-11
2042,	1.2322499999910594,	0.118,	0.0,	7.642001352967605e-11,	1.209063982544056e-12,	5.900050019501715e-13,	1.4816156371343198e-11,	1.8175849505096254e-11
2044,	1.2323,	0.118,	0.0,	7.638947331934329e-11,	1.1960668634912798e-12,	5.8643574006031e-13,	1.4578417213395173e-11,	1.8161982242051244e-11
2046,	1.23235,	0.118,	0.0,	7.765406124741993e-11,	1.1985290298932927e-12,	5.680893963333999e-13,	1.2362472791231195e-11,	1.8079296100374688e-11
2048,	1.23241,	0.118,	0.0,	7.755359472093392e-11,	1.1533878708448692e-12,	5.890839443266851e-13,	1.224337769281864e-11,	1.80314595611359e-11
2050,	1.23246999999702,	0.118,	0.0,	7.673448217221441e-11,	1.1906292909233523e-12,	5.915765092320193e-13,	1.3545476462394758e-11,	1.82970148021737e-11
2052,	1.23245,	0.118,	0.0,	7.675668934205654e-11,	1.1826645951528617e-12,	5.73693717253014e-13,	1.4235199241245936e-11,	1.8078070009463852e-11
2054,	1.2324749999955298,	0.118,	0.0,	7.752787372984493e-11,	1.1668825473592437e-12,	5.711253722410219e-13,	1.2139588773776024e-11,	1.815944281645248e-11
2056,	1.23256,	0.118,	0.0,	7.724187278889732e-11,	1.1715991127021357e-12,	5.785765087555328e-13,	1.2370505918493307e-11,	1.8295692308180647e-11
2058,	1.2326449999925495,	0.118,	0.0,	7.562817832111928e-11,	1.136514886819355e-12,	5.726878775666443e-13,	1.486608593508995e-11,	1.810441321281046e-11
2060,	1.23273,	0.118,	0.0,	7.717553846262366e-11,	1.1581127218861868e-12,	5.551257494371653e-13,	1.2325042402760388e-11,	1.8326e-11
2062,	1.23273,	0.118,	0.0,	7.610332567240376e-11,	1.179588777029634e-12,	5.720320717286424e-13,	1.4716354597262486e-11,	1.814977252858694e-11
2064,	1.23279,	0.118,	0.0,	7.685571784405637e-11,	1.1438295803644653e-12,	5.841515571508649e-13,	1.4543495257021828e-11,	1.8043737632329374e-11
2066,	1.23278,	0.118,	0.0,	7.69589408222575e-11,	1.1818721456599095e-12,	5.738010416695036e-13,	1.2638224491180543e-11,	1.8125e-11
2068,	1.23282,	0.118,	0.0,	7.750700014483811e-11,	1.1790461525728517e-12,	5.399599930684614e-13,	1.238980766743851e-11,	1.819519233256149e-11
2070,	1.2328399999940396,	0.118,	0.0,	7.720519637674276e-11,	1.156042798253666e-12,	5.61010462398049e-13,	1.3663666476840949e-11,	1.822391519539979e-11
2072,	1.23292,	0.118,	0.0,	7.527085708078369e-11,	1.1935927009363924e-12,	5.78476123526196e-13,	1.843652220572416e-11,	1.8322630138783572e-11
2074,	1.2330149999955298,	0.118,	0.0,	7.687391255917352e-11,	1.1995431991329897e-12,	5.860284440316999e-13,	1.506850498792514e-11,	1.8109873803422257e-11
2076,	1.23304,	0.118,	0.0,	7.78779120437806e-11,	1.2156937827781403e-12,	5.672307102826812e-13,	1.2289843483167862e-11,	1.8316928971731887e-11
2078,	1.2331199999940394,	0.118,	0.0,	7.7849e-11,	1.157429781162768e-12,	5.616110262109971e-13,	1.126179784995335e-11,	1.8283469414703513e-11
2080,	1.23321,	0.118,	0.0,	7.65223343530781e-11,	1.1796769268696987e-12,	5.596834648044627e-13,	1.474900278531163e-11,	1.8237849128796563e-11
2082,	1.2332949999985099,	0.118,	0.0,	7.676839508320692e-11,	1.1684794166290713e-12,	5.561640794438505e-13,	1.458137484517259e-11,	1.8289415528873764e-11
2084,	1.23334,	0.118,	0.0,	7.75155520134661e-11,	1.1792231481472634e-12,	5.684e-13,	1.2507698421564122e-11,	1.815903709916778e-11
2086,	1.233419999988079,	0.118,	0.0,	7.770495860216166e-11,	1.1666411244093613e-12,	5.623746746456169e-13,	1.2596437819302218e-11,	1.818424555680852e-11
2088,	1.23354,	0.118,	0.0,	7.589913016983619e-11,	1.1683e-12,	5.620506330729044e-13,	1.5411543047686575e-11,	1.830886572305799e-11
2090,	1.23357500000149,	0.118,	0.0,	7.70206242889765e-11,	1.164913906622676e-12,	5.738745665107933e-13,	1.3491653843477017e-11,	1.8164792909703778e-11
2092,	1.23358,	0.118,	0.0,	7.77747544500679e-11,	1.1509591811005108e-12,	5.636666584137172e-13,	1.2069798891847567e-11,	1.818387280441568e-11
2094,	1.23364,	0.118,	0.0,	7.704365387380838e-11,	1.1433e-12,	5.666876924748132e-13,	1.2692807662265719e-11,	1.822952562106398e-11
2096,	1.2337,	0.118,	0.0,	7.795865979508703e-11,	1.1683e-12,	5.489004580386901e-13,	1.1810810704145873e-11,	1.8041296841659758e-11
2098,	1.2338099999970198,	0.118,	0.0,	7.670772791688925e-11,	1.1369325450314883e-12,	5.63691981446613e-13,	1.3113485032767273e-11,	1.8043786985448473e-11
2100,	1.23388,	0.118,	0.0,	7.745232553031912e-11,	1.1433e-12,	5.597072471969599e-13,	1.3831598672038692e-11,	1.8310936835298182e-11
2102,	1.2339350000163913,	0.118,	0.0,	7.7849e-11,	1.1815367844855802e-12,	5.543313124802494e-13,	1.269462627462248e-11,	1.8211624272752753e-11
2104,	1.23397,	0.118,	0.0,	7.655990812748764e-11,	1.1671275256382283e-12,	5.526173999864567e-13,	1.4324727915008238e-11,	1.8316121238911417e-11
2106,	1.2340599999970199,	0.118,	0.0,	7.404679205384216e-11,	1.2012303746228565e-12,	5.754526722068814e-13,	2.0419354744294883e-11,	1.8404788942644105e-11
2108,	1.23404,	0.118,	0.0,	7.525373358438607e-11,	1.1959673584959784e-12,	5.860468217437756e-13,	2.1070669767440766e-11,	1.850230965590601e-11
2110,	1.2341000000178814,	0.118,	0.0,	7.625002623739584e-11,	1.2262469387310618e-12,	5.677734110514536e-13,	1.8563107875250322e-11,	1.8420227404974908e-11
2112,	1.23407,	0.118,	0.0,	7.727353459374658e-11,	1.224316332714619e-12,	5.700617219752179e-13,	1.417240424598216e-11,	1.8170092336800867e-11
2114,	1.2341599999940396,	0.118,	0.0,	7.688715000338582e-11,	1.1809755418262394e-12,	5.635283615422814e-13,	1.3640787844601865e-11,	1.8174580874690572e-11
2116,	1.23424,	0.118,	0.0,	7.611583728683403e-11,	1.1869283957955562e-12,	5.742528108682198e-13,	1.5315e-11,	1.8209245592077544e-11
2118,	1.23428,	0.118,	0.0,	7.72730956060911e-11,	1.1680204151916378e-12,	5.628304146602511e-13,	1.3021237744955119e-11,	1.8189077918441092e-11
2120,	1.23436,	0.118,	0.0,	7.79869743410806e-11,	1.129380763710715e-12,	5.620025674719917e-13,	1.122278208352457e-11,	1.81e-11
2122,	1.2343699999940396,	0.118,	0.0,	7.666806513012858e-11,	1.1805840222862602e-12,	5.49523727625332e-13,	1.296449990688978e-11,	1.8092677516045055e-11
2124,	1.23446,	0.118,	0.0,	7.717018823289029e-11,	1.2063370837314815e-12,	5.664686461797535e-13,	1.3630830490963606e-11,	1.827267754825743e-11
2126,	1.23452500000149,	0.118,	0.0,	7.746573672121295e-11,	1.1584841242607613e-12,	5.773597941676323e-13,	1.2798455640504263e-11,	1.8224004926141962e-11
2128,	1.23458,	0.118,	0.0,	7.699759460609674e-11,	1.188399713286358e-12,	5.598118055529431e-13,	1.212633132942584e-11,	1.8273275189136013e-11
2130,	1.2346749999985098,	0.118,	0.0,	7.7639e-11,	1.173433333778827e-12,	5.660796305156666e-13,	1.2023851803413277e-11,	1.794814813930899e-11
2132,	1.23474,	0.118,	0.0,	7.7849e-11,	1.1459088063580208e-12,	5.812702124646399e-13,	1.1730175283984259e-11,	1.8232857850475966e-11
2134,	1.2347550000074505,	0.118,	0.0,	7.702760286893945e-11,	1.1578209716460118e-12,	5.856238264261772e-13,	1.1538456319053141e-11,	1.8125e-11
2136,	1.2348,	0.118,	0.0,	7.789064704266893e-11,	1.1683e-12,	5.566170402236151e-13,	1.1327537328733626e-11,	1.8079980268157432e-11
2138,	1.23489,	0.118,	0.0,	7.614346544952487e-11,	1.1748929990519688e-12,	5.622007100077498e-13,	1.4467246582196574e-11,	1.8295528602707157e-11
2140,	1.23502,	0.118,	0.0,	7.778895583401364e-11,	1.152713901379348e-12,	5.627074283827225e-13,	1.2585106179038726e-11,	1.8085029550268233e-11
2142,	1.2350449999925495,	0.118,	0.0,	7.690305918753339e-11,	1.1891518743369423e-12,	5.681481859824915e-13,	1.4475260331472383e-11,	1.810378894593588e-11
2144,	1.23515,	0.118,	0.0,	7.613891622856673e-11,	1.1275163780603216e-12,	5.583059755726806e-13,	1.4887082869487013e-11,	1.8226095676136398e-11
2146,	1.2351499999970197,	0.118,	0.0,	7.522430775184904e-11,	1.2091807676138201e-12,	5.576996159297478e-13,	1.840442296069808e-11,	1.8269230763804764e-11
2148,	1.23519,	0.118,	0.0,	7.737012037102471e-11,	1.1747367349955595e-12,	5.616804099733568e-13,	1.4328168546172685e-11,	1.8216861012169077e-11
2150,	1.23517500000149,	0.118,	0.0,	7.76097692202066e-11,	1.2061218917645422e-12,	5.626673370241973e-13,	1.2574082863393201e-11,	1.8318879681845202e-11
2152,	1.23526,	0.118,	0.0,	7.716589186176302e-11,	1.1562324315906817e-12,	5.4804108086687e-13,	1.3996108075947429e-11,	1.8281972962755862e-11
2154,	1.2352949999955296,	0.118,	0.0,	7.759652547976067e-11,	1.1610435447756742e-12,	5.681732743865913e-13,	1.2859401523587685e-11,	1.8113613628281836e-11
2156,	1.23535,	0.118,	0.0,	7.634542226707397e-11,	1.1656555292657647e-12,	5.533183914057386e-13,	1.4064164514237398e-11,	1.802206609344316e-11
2158,	1.2354149999955297,	0.118,	0.0,	7.724187276888163e-11,	1.1582286982862076e-12,	5.674616572114335e-13,	1.3365334333170939e-11,	1.8259967449748698e-11
2160,	1.23549,	0.118,	0.0,	7.605632371225743e-11,	1.1728065064293077e-12,	5.620842043026326e-13,	1.5986476842829948e-11,	1.823306601655669e-11
2162,	1.2355350000014902,	0.118,	0.0,	7.757797718581074e-11,	1.1470714307156854e-12,	5.658679740013375e-13,	1.3641877112734864e-11,	1.816401480050709e-11
2164,	1.2356,	0.118,	0.0,	7.48196766458407e-11,	1.1851380659972762e-12,	5.6714e-13,	1.8526814289079958e-11,	1.8444830360233095e-11
2166,	1.23567000000298,	0.118,	0.0,	7.714827003956008e-11,	1.1922627221330701e-12,	5.588242008993598e-13,	1.5250483518672003e-11,	1.8220305754374826e-11
2168,	1.23544,	0.118,	0.0,	7.581405328302873e-11,	1.1779550285632058e-12,	5.584035505560279e-13,	1.650592900298705e-11,	1.8292076921268254e-11
2170,	1.2353099999970198,	0.118,	0.0,	7.661204402095025e-11,	1.1939316619349265e-12,	5.667912999544186e-13,	1.5084976165790234e-11,	1.8326e-11
2172,	1.23535,	0.118,	0.0,	7.75975404620336e-11,	1.1633804767619463e-12,	5.584832724879991e-13,	1.253528600943705e-11,	1.8070118338151866e-11
2174,	1.23546499999851,	0.118,	0.0,	7.757708912827453e-11,	1.2001209665767234e-12,	5.5712e-13,	1.2332625361765482e-11,	1.8227182494844487e-11
2176,	1.23551,	0.118,	0.0,	7.549330109744305e-11,	1.1811941736053033e-12,	5.617322317113848e-13,	1.730531036081528e-11,	1.8259873801338987e-11
2178,	1.2355649999955296,	0.118,	0.0,	7.438327996872814e-11,	1.2091668673003333e-12,	5.8881e-13,	2.219151497839773e-11,	1.8270341243467884e-11
2180,	1.23556,	0.118,	0.0,	7.696478632764316e-11,	1.2110163091043726e-12,	5.811000191845945e-13,	1.6186576866267774e-11,	1.8275598062837417e-11
2182,	1.23550499999851,	0.118,	0.0,	7.796166275948596e-11,	1.1835390441248391e-12,	5.689503471083163e-13,	1.1768828585495872e-11,	1.8167061166360688e-11
2184,	1.23553,	0.118,	0.0,	7.746299998118986e-11,	1.1699512795131182e-12,	5.627364096511094e-13,	1.2452000061132973e-11,	1.8125e-11
2186,	1.2355799999940396,	0.118,	0.0,	7.691e-11,	1.1492201157811477e-12,	5.704659162656971e-13,	1.2817751544312941e-11,	1.8260207096174393e-11
2188,	1.23566,	0.118,	0.0,	7.736149116652058e-11,	1.1695309650027839e-12,	5.576798603370214e-13,	1.206985399377008e-11,	1.8263447725900443e-11
2190,	1.2357050000014902,	0.118,	0.0,	7.655173977104291e-11,	1.1683e-12,	5.748051472646286e-13,	1.3805760992648995e-11,	1.8307994091733317e-11
2192,	1.23576,	0.118,	0.0,	7.742605321954449e-11,	1.1797994099257375e-12,	5.735631959001407e-13,	1.2897798857471765e-11,	1.8192455626866907e-11
2194,	1.2358249999985098,	0.118,	0.0,	7.62442404215088e-11,	1.18582083214781e-12,	5.640133857376463e-13,	1.3923061936995854e-11,	1.8164478990853853e-11
2196,	1.23587,	0.118,	0.0,	7.679633669197774e-11,	1.153878757141509e-12,	5.72070781790839e-13,	1.4957192411456035e-11,	1.8362222459605606e-11
2198,	1.2358850000074506,	0.118,	0.0,	7.748527408086029e-11,	1.1768862912766588e-12,	5.6714e-13,	1.2896924175463132e-11,	1.806683671081466e-11
2200,	1.23591,	0.118,	0.0,	7.739515227443647e-11,	1.185871337695262e-12,	5.626353493620034e-13,	1.3320915911833873e-11,	1.8196428826092064e-11
2202,	1.2359749999955296,	0.118,	0.0,	7.8164e-11,	1.2003901416498001e-12,	5.578413636438449e-13,	1.1857678658526262e-11,	1.8185946758118456e-11
2204,	1.23596,	0.118,	0.0,	7.704018940452722e-11,	1.1798224848954532e-12,	5.573662724922314e-13,	1.2254869713408625e-11,	1.8031952652982913e-11
2206,	1.2360249999955297,	0.118,	0.0,	7.741725642742671e-11,	1.1421005945886974e-12,	5.623788769778867e-13,	1.3398941127066294e-11,	1.8235043379957415e-11
2208,	1.23604,	0.118,	0.0,	7.604103552201916e-11,	1.188286194764008e-12,	5.571798416279805e-13,	1.469318929401762e-11,	1.8248865889306057e-11
2210,	1.2361449999955296,	0.118,	0.0,	7.658392289086541e-11,	1.159738457436403e-12,	5.579876904715327e-13,	1.4561692634229196e-11,	1.8287461567110837e-11
2212,	1.23615,	0.118,	0.0,	7.770287577638875e-11,	1.176245761651004e-12,	5.777298429329343e-13,	1.2537218910591618e-11,	1.8316088766251967e-11
2214,	1.2361699999970197,	0.118,	0.0,	7.743558513658305e-11,	1.2073561228548598e-12,	5.981430537266045e-13,	1.2555579220313839e-11,	1.8076102196294e-11
2216,	1.23622,	0.118,	0.0,	7.784777669043985e-11,	1.2105062108273056e-12,	5.657999606030648e-13,	1.149900196984676e-11,	1.827412620745704e-11
2218,	1.2362599999970199,	0.118,	0.0,	7.816210619945551e-11,	1.1591605159778647e-12,	5.520732660760512e-13,	1.0850897835981421e-11,	1.797545090489155e-11
2220,	1.2363,	0.118,	0.0,	7.744371795691725e-11,	1.154440433113004e-12,	5.589270212559346e-13,	1.1746392462633646e-11,	1.800611440236406e-11
2222,	1.2363749999955296,	0.118,	0.0,	7.751957712782032e-11,	1.136938880913731e-12,	5.625373131991451e-13,	1.1975138323162319e-11,	1.819443886820444e-11
2224,	1.23644,	0.118,	0.0,	7.747112223970146e-11,	1.1286659319885854e-12,	5.601628859066655e-13,	1.3044941883913074e-11,	1.8107114227116413e-11
2226,	1.2364899999940395,	0.118,	0.0,	7.766923671862655e-11,	1.157661742162753e-12,	5.498683249941688e-13,	1.1307686484017019e-11,	1.8103599609360306e-11
2228,	1.23653,	0.118,	0.0,	7.73656272480475e-11,	1.1416431953358363e-12,	5.591063320169367e-13,	1.1286366851209868e-11,	1.834943785410099e-11
